ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,ORDER_TOTAL
1477,110,2025-08-18 23:49:45,DELIVERED,1656.11
1478,516,2025-08-19 00:01:04,DELIVERED,2281.37
1479,211,2025-08-18 23:55:16,CANCELLED,130.06
1480,652,2025-08-18 23:59:39,DELIVERED,627.61
1481,798,2025-08-18 23:59:41,CANCELLED,4978.02
1482,335,2025-08-18 23:48:18,NEW,4963.87
1483,751,2025-08-18 23:51:17,DELIVERED,1758.63
1484,462,2025-08-18 23:52:10,SHIPPED,3417.46
1485,728,2025-08-18 23:50:34,CANCELLED,1251.59
1486,708,2025-08-18 23:48:35,CANCELLED,4176.48
1487,603,2025-08-18 23:57:45,NEW,2409.47
1488,776,2025-08-18 23:48:52,CANCELLED,2443.2
1489,621,2025-08-18 23:57:44,SHIPPED,2583.47
1490,778,2025-08-18 23:44:45,CANCELLED,2124.44
1491,737,2025-08-18 23:50:48,CANCELLED,3907.39
1492,473,2025-08-18 23:58:52,DELIVERED,2172.21
1493,252,2025-08-18 23:58:55,DELIVERED,2996.5
1494,930,2025-08-18 23:52:25,SHIPPED,1456.78
1495,87,2025-08-18 23:52:44,SHIPPED,2548.66
1496,699,2025-08-18 23:48:47,NEW,431.48
1497,20,2025-08-19 00:00:16,SHIPPED,3309.18
1498,41,2025-08-18 23:56:36,SHIPPED,1385.62
1499,471,2025-08-18 23:45:34,NEW,1449.69
1500,276,2025-08-18 23:52:11,CANCELLED,3431.97
1501,910,2025-08-19 00:00:08,DELIVERED,770.56
1502,909,2025-08-18 23:48:30,SHIPPED,4001.52
1503,133,2025-08-18 23:50:59,SHIPPED,2723.02
1504,988,2025-08-18 23:49:26,SHIPPED,1984.0
1505,317,2025-08-18 23:56:11,CANCELLED,1128.6
1506,928,2025-08-18 23:57:19,SHIPPED,3348.88
1507,610,2025-08-18 23:48:55,SHIPPED,2077.85
1508,415,2025-08-19 00:00:28,DELIVERED,487.81
1509,766,2025-08-18 23:59:18,DELIVERED,581.1
1510,131,2025-08-18 23:52:23,DELIVERED,3313.7
1511,635,2025-08-18 23:58:13,SHIPPED,1676.6
1512,750,2025-08-18 23:44:44,DELIVERED,5813.52
1513,750,2025-08-18 23:50:32,NEW,4429.87
1514,302,2025-08-18 23:45:53,CANCELLED,3671.53
1515,207,2025-08-18 23:50:28,CANCELLED,2425.28
1516,958,2025-08-18 23:49:11,NEW,5617.6
1517,595,2025-08-18 23:57:42,CANCELLED,419.1
1518,26,2025-08-18 23:55:31,SHIPPED,2540.04
1519,226,2025-08-18 23:59:44,SHIPPED,3616.49
1520,920,2025-08-18 23:48:24,DELIVERED,146.48
1521,92,2025-08-18 23:57:55,DELIVERED,1260.34
1522,587,2025-08-18 23:55:10,NEW,3890.25
1523,828,2025-08-18 23:50:21,SHIPPED,2969.65
1524,759,2025-08-18 23:45:08,SHIPPED,1743.65
1525,950,2025-08-18 23:49:52,SHIPPED,2005.98
1526,971,2025-08-18 23:45:04,NEW,3075.47
1527,303,2025-08-18 23:51:50,DELIVERED,4566.01
1528,730,2025-08-18 23:59:05,SHIPPED,3400.87
1529,88,2025-08-18 23:54:08,CANCELLED,2590.53
1530,681,2025-08-19 00:00:56,CANCELLED,4879.53
1531,1,2025-08-18 23:56:54,NEW,168.0
1532,430,2025-08-18 23:52:57,SHIPPED,1552.87
1533,82,2025-08-18 23:56:51,NEW,87.06
1534,255,2025-08-18 23:57:25,NEW,1789.39
1535,852,2025-08-18 23:50:00,DELIVERED,2243.86
1536,167,2025-08-18 23:59:21,DELIVERED,875.2
1537,677,2025-08-18 23:56:22,NEW,4186.2
1538,862,2025-08-18 23:46:19,NEW,4141.0
1539,557,2025-08-18 23:53:47,CANCELLED,63.44
1540,890,2025-08-18 23:52:55,CANCELLED,34.35
1541,75,2025-08-18 23:46:19,DELIVERED,2181.6
1542,570,2025-08-18 23:55:56,NEW,891.56
1543,483,2025-08-18 23:56:10,SHIPPED,4566.3
1544,615,2025-08-19 00:01:31,NEW,4603.86
1545,187,2025-08-18 23:46:09,SHIPPED,1977.8
1546,605,2025-08-18 23:51:06,SHIPPED,1255.75
1547,258,2025-08-18 23:47:28,DELIVERED,3932.98
1548,891,2025-08-18 23:50:39,SHIPPED,2262.23
1549,765,2025-08-18 23:59:59,SHIPPED,1328.63
1550,845,2025-08-18 23:55:14,CANCELLED,2579.45
1551,977,2025-08-18 23:59:01,DELIVERED,281.36
1552,276,2025-08-19 00:00:50,DELIVERED,1744.3
1553,587,2025-08-18 23:43:33,CANCELLED,1240.06
1554,662,2025-08-18 23:47:31,SHIPPED,1372.14
1555,814,2025-08-18 23:52:06,DELIVERED,4416.56
1556,970,2025-08-18 23:53:28,NEW,5208.7
1557,771,2025-08-18 23:53:30,SHIPPED,3701.16
1558,831,2025-08-18 23:45:39,SHIPPED,3460.85
1559,981,2025-08-18 23:51:07,CANCELLED,3360.06
1560,626,2025-08-18 23:59:06,CANCELLED,3671.3
1561,127,2025-08-18 23:54:40,CANCELLED,480.2
1562,744,2025-08-18 23:49:46,SHIPPED,1476.88
1563,970,2025-08-18 23:47:30,SHIPPED,4466.22
1564,288,2025-08-18 23:51:45,SHIPPED,199.49
1565,449,2025-08-18 23:49:45,DELIVERED,143.1
1566,432,2025-08-18 23:44:46,CANCELLED,1732.52
1567,188,2025-08-18 23:54:19,DELIVERED,5156.11
1568,733,2025-08-18 23:57:31,CANCELLED,829.98
1569,544,2025-08-19 00:01:09,CANCELLED,1019.3
1570,101,2025-08-18 23:55:24,NEW,1552.85
1571,11,2025-08-18 23:50:33,NEW,3304.83
1572,834,2025-08-18 23:57:53,NEW,335.06
1573,136,2025-08-18 23:51:53,NEW,5483.06
1574,657,2025-08-18 23:52:06,DELIVERED,3745.56
1575,131,2025-08-18 23:52:49,CANCELLED,5324.28
1576,633,2025-08-18 23:49:35,NEW,2304.24
1577,37,2025-08-18 23:45:12,DELIVERED,4721.95
1578,283,2025-08-18 23:49:30,SHIPPED,2488.03
1579,363,2025-08-18 23:56:18,SHIPPED,321.44
1580,206,2025-08-18 23:44:01,DELIVERED,998.83
1581,436,2025-08-18 23:47:10,DELIVERED,4699.98
1582,689,2025-08-18 23:55:30,NEW,2531.62
1583,396,2025-08-18 23:51:13,CANCELLED,1865.75
1584,648,2025-08-18 23:50:07,NEW,3451.95
1585,531,2025-08-18 23:59:34,SHIPPED,5080.07
1586,378,2025-08-18 23:54:36,NEW,2283.75
1587,385,2025-08-18 23:48:42,CANCELLED,4843.74
1588,10,2025-08-18 23:57:45,NEW,3149.86
1589,667,2025-08-18 23:50:25,SHIPPED,689.22
1590,495,2025-08-18 23:59:06,SHIPPED,341.7
1591,71,2025-08-18 23:52:21,DELIVERED,1661.64
1592,145,2025-08-18 23:59:50,CANCELLED,3729.08
1593,713,2025-08-18 23:52:46,DELIVERED,2047.78
1594,182,2025-08-18 23:44:32,DELIVERED,2049.44
1595,207,2025-08-18 23:44:09,CANCELLED,3655.23
1596,154,2025-08-18 23:43:37,SHIPPED,2186.39
1597,419,2025-08-18 23:58:31,NEW,2394.65
1598,927,2025-08-19 00:00:20,DELIVERED,2190.17
1599,233,2025-08-18 23:46:43,NEW,1107.42
1600,828,2025-08-18 23:44:08,CANCELLED,2715.46
1601,60,2025-08-18 23:57:17,CANCELLED,4777.4
1602,172,2025-08-18 23:55:56,CANCELLED,3091.31
1603,751,2025-08-18 23:52:58,NEW,4868.76
1604,185,2025-08-18 23:47:56,NEW,2831.76
1605,696,2025-08-18 23:53:47,CANCELLED,2483.85
1606,621,2025-08-18 23:54:39,DELIVERED,1117.96
1607,378,2025-08-18 23:59:05,DELIVERED,2795.81
1608,98,2025-08-18 23:47:10,CANCELLED,1581.88
1609,616,2025-08-18 23:46:31,CANCELLED,3006.1
1610,190,2025-08-18 23:59:19,SHIPPED,4404.91
1611,123,2025-08-19 00:01:20,NEW,475.35
1612,472,2025-08-19 00:00:35,CANCELLED,1554.24
1613,298,2025-08-18 23:59:20,SHIPPED,1489.48
1614,814,2025-08-18 23:45:55,CANCELLED,2956.09
1615,669,2025-08-18 23:55:17,SHIPPED,708.55
1616,77,2025-08-18 23:52:42,CANCELLED,2912.35
1617,315,2025-08-18 23:58:31,NEW,1489.34
1618,193,2025-08-18 23:57:45,CANCELLED,4266.77
1619,506,2025-08-18 23:47:16,NEW,3278.95
1620,944,2025-08-18 23:59:29,DELIVERED,662.89
1621,877,2025-08-18 23:47:28,DELIVERED,2560.7
1622,35,2025-08-18 23:49:37,CANCELLED,894.14
1623,120,2025-08-18 23:47:41,DELIVERED,4297.19
1624,269,2025-08-18 23:47:21,DELIVERED,1899.55
1625,829,2025-08-18 23:46:00,SHIPPED,535.76
1626,677,2025-08-18 23:50:49,SHIPPED,2877.83
1627,687,2025-08-18 23:48:19,DELIVERED,4692.39
1628,637,2025-08-18 23:51:32,NEW,4003.3
1629,847,2025-08-18 23:53:21,SHIPPED,2541.34
1630,404,2025-08-18 23:49:11,CANCELLED,2330.07
1631,533,2025-08-18 23:53:56,DELIVERED,1319.07
1632,553,2025-08-18 23:56:59,SHIPPED,2735.06
1633,466,2025-08-18 23:46:14,NEW,2254.98
1634,861,2025-08-18 23:54:29,DELIVERED,1274.31
1635,332,2025-08-18 23:46:13,NEW,2929.89
1636,384,2025-08-18 23:44:17,CANCELLED,1363.08
1637,231,2025-08-18 23:43:31,CANCELLED,340.98
1638,739,2025-08-19 00:00:52,SHIPPED,837.56
1639,512,2025-08-18 23:54:32,SHIPPED,1232.76
1640,18,2025-08-18 23:45:58,SHIPPED,2609.43
1641,891,2025-08-18 23:53:04,CANCELLED,3448.76
1642,285,2025-08-18 23:59:14,SHIPPED,666.12
1643,32,2025-08-18 23:59:38,CANCELLED,2715.05
1644,565,2025-08-18 23:53:30,CANCELLED,2254.9
1645,38,2025-08-18 23:58:45,SHIPPED,4861.65
1646,500,2025-08-18 23:54:24,CANCELLED,917.82
1647,549,2025-08-18 23:50:37,DELIVERED,271.55
1648,143,2025-08-18 23:51:26,CANCELLED,5283.54
1649,934,2025-08-18 23:44:57,DELIVERED,2796.01
1650,459,2025-08-18 23:56:07,CANCELLED,3179.23
1651,221,2025-08-18 23:54:50,SHIPPED,975.58
1652,967,2025-08-18 23:52:08,NEW,442.46
1653,164,2025-08-18 23:58:03,DELIVERED,2595.5
1654,184,2025-08-18 23:45:42,NEW,590.96
1655,446,2025-08-18 23:53:20,SHIPPED,2920.81
1656,858,2025-08-18 23:48:29,NEW,365.92
1657,177,2025-08-18 23:44:29,NEW,2661.18
1658,553,2025-08-18 23:53:45,SHIPPED,2211.08
1659,519,2025-08-19 00:01:04,NEW,423.42
1660,199,2025-08-18 23:54:27,SHIPPED,719.81
1661,715,2025-08-18 23:46:26,NEW,2099.28
1662,688,2025-08-18 23:50:42,SHIPPED,2405.89
1663,635,2025-08-18 23:55:07,SHIPPED,2570.35
1664,460,2025-08-18 23:43:39,DELIVERED,379.0
1665,912,2025-08-18 23:55:44,CANCELLED,1132.87
1666,504,2025-08-18 23:53:33,CANCELLED,3673.07
1667,72,2025-08-18 23:57:45,DELIVERED,44.93
1668,124,2025-08-18 23:54:23,DELIVERED,3759.82
1669,660,2025-08-18 23:53:08,SHIPPED,2344.74
1670,273,2025-08-18 23:55:26,CANCELLED,975.1
1671,564,2025-08-18 23:47:43,NEW,1730.28
1672,194,2025-08-18 23:46:35,SHIPPED,2997.97
1673,743,2025-08-18 23:54:23,SHIPPED,446.6
1674,622,2025-08-18 23:51:46,DELIVERED,1407.36
1675,699,2025-08-18 23:56:38,NEW,130.2
1676,460,2025-08-18 23:48:06,CANCELLED,1273.99
1677,339,2025-08-18 23:46:39,CANCELLED,1154.16
1678,191,2025-08-18 23:53:42,DELIVERED,3269.23
1679,376,2025-08-18 23:54:47,CANCELLED,209.0
1680,803,2025-08-18 23:56:14,NEW,3031.28
1681,244,2025-08-18 23:57:55,SHIPPED,207.09
1682,578,2025-08-19 00:00:43,NEW,6438.46
1683,625,2025-08-18 23:44:50,DELIVERED,3298.42
1684,369,2025-08-18 23:51:31,SHIPPED,2516.03
1685,589,2025-08-18 23:45:15,DELIVERED,92.6
1686,702,2025-08-18 23:53:49,SHIPPED,3448.18
1687,281,2025-08-18 23:46:48,SHIPPED,4023.75
1688,680,2025-08-18 23:59:46,CANCELLED,812.81
1689,658,2025-08-18 23:45:37,SHIPPED,1650.75
1690,688,2025-08-18 23:46:16,DELIVERED,2252.67
1691,258,2025-08-18 23:49:03,CANCELLED,17.52
1692,125,2025-08-18 23:54:10,CANCELLED,2919.06
1693,90,2025-08-18 23:44:19,NEW,4992.71
1694,410,2025-08-18 23:50:02,CANCELLED,1305.73
1695,473,2025-08-18 23:44:07,DELIVERED,1698.9
1696,752,2025-08-18 23:57:35,NEW,3892.05
1697,549,2025-08-18 23:59:25,SHIPPED,4045.34
1698,724,2025-08-18 23:58:21,DELIVERED,2898.77
1699,692,2025-08-18 23:57:36,SHIPPED,3943.05
1700,660,2025-08-18 23:58:21,SHIPPED,1509.47
1701,774,2025-08-18 23:44:33,DELIVERED,1235.4
1702,701,2025-08-18 23:52:02,CANCELLED,1113.14
1703,794,2025-08-18 23:52:31,NEW,1297.57
1704,788,2025-08-18 23:48:17,DELIVERED,1182.75
1705,203,2025-08-18 23:47:21,DELIVERED,2869.11
1706,227,2025-08-18 23:43:52,CANCELLED,486.76
1707,217,2025-08-18 23:52:30,NEW,3920.35
1708,856,2025-08-18 23:47:34,DELIVERED,3549.35
1709,984,2025-08-18 23:48:30,NEW,4189.62
1710,758,2025-08-19 00:01:30,DELIVERED,2036.25
1711,545,2025-08-18 23:55:24,NEW,5896.21
1712,158,2025-08-18 23:54:18,CANCELLED,1561.98
1713,317,2025-08-19 00:01:01,SHIPPED,544.4
1714,655,2025-08-19 00:00:09,DELIVERED,3167.01
1715,1,2025-08-18 23:45:10,CANCELLED,2135.47
1716,110,2025-08-18 23:55:01,NEW,1026.1
1717,732,2025-08-19 00:00:54,NEW,4237.57
1718,947,2025-08-18 23:45:27,CANCELLED,2385.54
1719,732,2025-08-18 23:55:17,CANCELLED,601.1
1720,1000,2025-08-18 23:47:31,DELIVERED,3244.45
1721,506,2025-08-19 00:00:24,SHIPPED,1283.5
1722,436,2025-08-18 23:58:02,CANCELLED,3019.84
1723,94,2025-08-18 23:53:45,CANCELLED,4271.92
1724,154,2025-08-18 23:48:29,DELIVERED,1255.16
1725,318,2025-08-18 23:50:29,SHIPPED,138.78
1726,621,2025-08-18 23:48:16,DELIVERED,4565.77
1727,173,2025-08-18 23:53:20,CANCELLED,2688.02
1728,433,2025-08-18 23:53:08,NEW,2565.14
1729,688,2025-08-18 23:46:06,DELIVERED,960.02
1730,650,2025-08-18 23:56:07,NEW,2149.23
1731,715,2025-08-18 23:52:17,SHIPPED,1069.94
1732,867,2025-08-18 23:59:39,NEW,2567.68
1733,332,2025-08-18 23:44:52,NEW,447.36
1734,562,2025-08-18 23:49:11,NEW,2557.12
1735,939,2025-08-18 23:50:34,SHIPPED,3353.28
1736,328,2025-08-18 23:47:11,DELIVERED,4751.55
1737,448,2025-08-18 23:59:54,DELIVERED,179.8
1738,594,2025-08-18 23:53:16,NEW,810.11
1739,519,2025-08-18 23:53:56,NEW,889.88
1740,849,2025-08-18 23:47:45,NEW,2395.56
1741,581,2025-08-18 23:44:06,NEW,2265.98
1742,160,2025-08-18 23:46:53,NEW,2022.49
1743,182,2025-08-18 23:47:22,SHIPPED,6510.91
1744,908,2025-08-18 23:53:23,CANCELLED,2826.39
1745,347,2025-08-18 23:51:41,SHIPPED,2109.73
1746,523,2025-08-18 23:48:32,NEW,2210.87
1747,370,2025-08-18 23:48:41,DELIVERED,3881.73
1748,554,2025-08-18 23:58:38,DELIVERED,4731.83
1749,423,2025-08-18 23:50:20,NEW,1006.06
1750,630,2025-08-18 23:52:26,DELIVERED,979.34
1751,827,2025-08-18 23:59:04,DELIVERED,3812.15
1752,521,2025-08-18 23:59:48,NEW,3422.64
1753,614,2025-08-18 23:45:23,NEW,4460.37
1754,151,2025-08-18 23:43:35,NEW,2692.74
1755,912,2025-08-18 23:52:06,SHIPPED,3756.0
1756,123,2025-08-19 00:00:34,NEW,1305.68
1757,808,2025-08-18 23:57:27,NEW,266.2
1758,729,2025-08-18 23:58:07,SHIPPED,3387.44
1759,871,2025-08-18 23:44:11,DELIVERED,1183.62
1760,449,2025-08-18 23:54:39,NEW,4181.75
1761,642,2025-08-18 23:47:10,NEW,875.39
1762,225,2025-08-18 23:57:54,NEW,2752.48
1763,408,2025-08-18 23:56:17,CANCELLED,2309.32
1764,180,2025-08-18 23:59:03,CANCELLED,3239.33
1765,443,2025-08-18 23:57:10,NEW,3251.73
1766,635,2025-08-19 00:00:34,DELIVERED,3129.07
1767,869,2025-08-18 23:59:09,NEW,80.38
1768,59,2025-08-18 23:51:15,DELIVERED,3205.61
1769,5,2025-08-18 23:57:48,DELIVERED,1932.12
1770,394,2025-08-19 00:00:11,DELIVERED,1834.52
1771,320,2025-08-18 23:49:14,NEW,2200.34
1772,393,2025-08-18 23:45:10,CANCELLED,1966.8
1773,480,2025-08-18 23:47:28,DELIVERED,4856.3
1774,839,2025-08-19 00:01:14,NEW,688.36
1775,574,2025-08-18 23:53:36,DELIVERED,726.08
1776,957,2025-08-19 00:00:51,NEW,98.1
1777,228,2025-08-18 23:59:04,CANCELLED,2893.07
1778,961,2025-08-18 23:57:31,DELIVERED,2227.13
1779,203,2025-08-18 23:52:48,SHIPPED,2074.68
1780,213,2025-08-18 23:52:34,SHIPPED,176.43
1781,566,2025-08-18 23:55:16,SHIPPED,3791.69
1782,237,2025-08-19 00:00:52,SHIPPED,3818.89
1783,179,2025-08-18 23:53:20,SHIPPED,1017.6
1784,913,2025-08-18 23:50:48,NEW,2282.61
1785,134,2025-08-18 23:44:46,CANCELLED,489.57
1786,841,2025-08-18 23:54:03,SHIPPED,545.61
1787,602,2025-08-19 00:00:23,SHIPPED,2383.42
1788,99,2025-08-18 23:55:14,DELIVERED,3093.61
1789,805,2025-08-18 23:48:21,CANCELLED,2868.46
1790,889,2025-08-18 23:55:33,DELIVERED,1704.08
1791,121,2025-08-18 23:48:02,SHIPPED,989.63
1792,41,2025-08-18 23:53:00,CANCELLED,2214.8
1793,387,2025-08-18 23:46:27,SHIPPED,2330.48
1794,402,2025-08-18 23:57:11,NEW,2860.96
1795,894,2025-08-18 23:52:42,DELIVERED,2840.93
1796,254,2025-08-18 23:58:17,DELIVERED,3821.14
1797,204,2025-08-18 23:56:13,DELIVERED,585.64
1798,928,2025-08-18 23:58:48,DELIVERED,1439.66
1799,321,2025-08-18 23:54:57,NEW,769.57
1800,362,2025-08-18 23:44:40,NEW,2454.58
1801,570,2025-08-18 23:56:49,NEW,3117.24
1802,664,2025-08-18 23:49:08,CANCELLED,818.88
1803,147,2025-08-18 23:54:43,SHIPPED,2887.49
1804,326,2025-08-18 23:55:52,NEW,329.48
1805,806,2025-08-18 23:55:06,SHIPPED,378.24
1806,306,2025-08-18 23:59:10,CANCELLED,1945.04
1807,539,2025-08-18 23:52:33,CANCELLED,4225.06
1808,44,2025-08-18 23:46:00,DELIVERED,424.04
1809,453,2025-08-18 23:44:26,NEW,1771.96
1810,722,2025-08-19 00:00:43,NEW,5036.74
1811,857,2025-08-18 23:58:22,CANCELLED,3378.36
1812,152,2025-08-18 23:54:54,CANCELLED,1920.78
1813,544,2025-08-18 23:47:49,DELIVERED,3062.23
1814,49,2025-08-18 23:52:11,NEW,4029.14
1815,705,2025-08-18 23:57:02,DELIVERED,4923.6
1816,284,2025-08-19 00:00:10,SHIPPED,630.48
1817,388,2025-08-18 23:46:26,DELIVERED,561.36
1818,109,2025-08-18 23:56:37,SHIPPED,4785.71
1819,988,2025-08-19 00:00:26,SHIPPED,7176.85
1820,993,2025-08-18 23:50:47,SHIPPED,419.96
1821,235,2025-08-18 23:50:47,NEW,1294.34
1822,643,2025-08-18 23:54:32,DELIVERED,373.65
1823,842,2025-08-18 23:54:39,CANCELLED,5451.79
1824,179,2025-08-19 00:00:07,NEW,1630.53
1825,648,2025-08-18 23:52:23,SHIPPED,1778.83
1826,646,2025-08-18 23:50:12,NEW,1375.47
1827,229,2025-08-18 23:50:54,SHIPPED,2920.73
1828,663,2025-08-18 23:44:08,CANCELLED,3911.71
1829,5,2025-08-18 23:54:55,DELIVERED,4560.39
1830,984,2025-08-18 23:45:30,CANCELLED,6210.08
1831,876,2025-08-19 00:01:05,DELIVERED,3775.7
1832,328,2025-08-19 00:00:02,NEW,2484.18
1833,708,2025-08-19 00:01:28,SHIPPED,1677.74
1834,150,2025-08-18 23:53:13,CANCELLED,2990.54
1835,70,2025-08-18 23:57:01,CANCELLED,3187.29
1836,498,2025-08-18 23:51:26,DELIVERED,219.58
1837,53,2025-08-18 23:46:52,CANCELLED,1750.55
1838,591,2025-08-18 23:54:21,CANCELLED,2254.14
1839,698,2025-08-18 23:55:20,DELIVERED,2107.87
1840,360,2025-08-18 23:47:38,NEW,1764.96
1841,53,2025-08-18 23:43:38,NEW,4785.87
1842,278,2025-08-18 23:48:48,CANCELLED,713.8
1843,664,2025-08-19 00:00:02,NEW,1874.16
1844,688,2025-08-19 00:00:35,SHIPPED,754.76
1845,431,2025-08-18 23:43:45,CANCELLED,2283.13
1846,542,2025-08-18 23:48:44,NEW,879.4
1847,346,2025-08-18 23:54:46,DELIVERED,2233.16
1848,704,2025-08-18 23:48:11,SHIPPED,2344.87
1849,777,2025-08-18 23:56:42,DELIVERED,1609.21
1850,329,2025-08-18 23:46:31,SHIPPED,2576.98
1851,241,2025-08-18 23:51:19,DELIVERED,3193.97
1852,767,2025-08-18 23:58:15,SHIPPED,627.16
1853,399,2025-08-18 23:50:25,SHIPPED,983.91
1854,107,2025-08-18 23:55:40,DELIVERED,3115.04
1855,275,2025-08-18 23:50:07,NEW,488.3
1856,64,2025-08-18 23:53:47,NEW,1531.21
1857,34,2025-08-18 23:51:35,SHIPPED,2927.64
1858,893,2025-08-18 23:57:58,CANCELLED,1973.5
1859,408,2025-08-18 23:48:24,NEW,1253.73
1860,593,2025-08-18 23:45:12,NEW,2791.32
1861,981,2025-08-18 23:56:59,NEW,4405.16
1862,496,2025-08-18 23:46:22,SHIPPED,1407.23
1863,11,2025-08-18 23:59:27,SHIPPED,587.88
1864,704,2025-08-18 23:47:52,SHIPPED,1469.86
1865,440,2025-08-18 23:56:41,DELIVERED,2367.91
1866,848,2025-08-18 23:51:42,NEW,2130.5
1867,419,2025-08-18 23:53:03,NEW,1425.46
1868,365,2025-08-18 23:58:44,CANCELLED,2340.41
1869,55,2025-08-18 23:44:38,CANCELLED,802.41
1870,695,2025-08-19 00:01:07,DELIVERED,1892.87
1871,346,2025-08-18 23:53:09,CANCELLED,1776.48
1872,173,2025-08-18 23:45:17,CANCELLED,620.3
1873,270,2025-08-18 23:57:01,SHIPPED,4591.39
1874,610,2025-08-18 23:50:20,DELIVERED,2944.99
1875,303,2025-08-19 00:00:37,DELIVERED,1670.8
1876,98,2025-08-18 23:44:58,SHIPPED,3193.8
1877,126,2025-08-18 23:56:30,NEW,2427.34
1878,426,2025-08-19 00:01:28,CANCELLED,2584.44
1879,22,2025-08-18 23:45:17,DELIVERED,2171.33
1880,341,2025-08-18 23:57:27,DELIVERED,1857.35
1881,209,2025-08-18 23:49:47,CANCELLED,5287.04
1882,837,2025-08-18 23:51:18,DELIVERED,497.4
1883,15,2025-08-18 23:56:57,SHIPPED,2432.98
1884,162,2025-08-18 23:54:19,CANCELLED,5709.25
1885,638,2025-08-18 23:51:02,DELIVERED,1726.74
1886,247,2025-08-18 23:49:29,CANCELLED,4202.86
1887,515,2025-08-18 23:46:37,NEW,2613.34
1888,178,2025-08-18 23:48:34,NEW,3809.83
1889,333,2025-08-18 23:49:50,DELIVERED,3397.6
1890,317,2025-08-18 23:46:30,CANCELLED,3315.47
1891,234,2025-08-18 23:57:41,DELIVERED,984.76
1892,725,2025-08-18 23:54:33,DELIVERED,2202.09
1893,453,2025-08-18 23:53:47,SHIPPED,1004.82
1894,948,2025-08-19 00:00:37,NEW,2695.95
1895,102,2025-08-18 23:50:25,CANCELLED,223.75
1896,105,2025-08-18 23:50:41,NEW,776.35
1897,486,2025-08-18 23:47:10,SHIPPED,951.39
1898,983,2025-08-19 00:01:19,CANCELLED,1658.57
1899,670,2025-08-18 23:48:42,CANCELLED,594.54
1900,337,2025-08-18 23:49:42,NEW,1042.23
1901,354,2025-08-19 00:01:12,CANCELLED,1394.04
1902,156,2025-08-18 23:59:49,DELIVERED,2831.42
1903,588,2025-08-18 23:54:26,CANCELLED,29.32
1904,680,2025-08-18 23:49:49,DELIVERED,2129.45
1905,364,2025-08-18 23:43:41,NEW,2863.15
1906,617,2025-08-18 23:48:46,DELIVERED,3684.17
1907,587,2025-08-19 00:01:03,DELIVERED,1146.34
1908,205,2025-08-18 23:46:38,SHIPPED,4258.49
1909,463,2025-08-18 23:55:29,DELIVERED,1381.05
1910,281,2025-08-18 23:58:10,NEW,1894.88
1911,734,2025-08-18 23:55:46,SHIPPED,2769.52
1912,962,2025-08-18 23:59:48,DELIVERED,109.16
1913,806,2025-08-18 23:52:48,CANCELLED,524.48
1914,357,2025-08-18 23:50:58,DELIVERED,4051.1
1915,650,2025-08-18 23:48:13,DELIVERED,1315.43
1916,664,2025-08-18 23:58:54,CANCELLED,1033.58
1917,896,2025-08-18 23:51:52,SHIPPED,2310.66
1918,943,2025-08-18 23:58:23,NEW,5166.11
1919,465,2025-08-18 23:52:26,SHIPPED,3309.71
1920,529,2025-08-18 23:48:25,CANCELLED,3589.35
1921,565,2025-08-18 23:49:06,SHIPPED,2156.95
1922,991,2025-08-18 23:47:22,NEW,2326.55
1923,872,2025-08-19 00:00:21,NEW,5246.49
1924,842,2025-08-18 23:46:08,DELIVERED,2848.1
1925,49,2025-08-18 23:51:36,SHIPPED,2814.72
1926,276,2025-08-18 23:47:26,DELIVERED,537.73
1927,417,2025-08-18 23:46:21,CANCELLED,663.72
1928,966,2025-08-18 23:51:42,CANCELLED,5110.6
1929,981,2025-08-18 23:52:42,NEW,4451.89
1930,55,2025-08-18 23:53:16,SHIPPED,3329.2
1931,216,2025-08-18 23:55:29,NEW,602.31
1932,702,2025-08-18 23:43:35,SHIPPED,208.95
1933,124,2025-08-18 23:50:20,SHIPPED,1367.48
1934,819,2025-08-18 23:56:28,CANCELLED,3380.7
1935,602,2025-08-18 23:59:48,NEW,1117.98
1936,284,2025-08-18 23:52:15,CANCELLED,1170.22
1937,505,2025-08-18 23:45:28,SHIPPED,3031.69
1938,282,2025-08-19 00:00:40,NEW,518.06
1939,271,2025-08-18 23:46:26,NEW,1172.32
1940,783,2025-08-19 00:01:22,CANCELLED,490.11
1941,613,2025-08-18 23:58:04,NEW,4189.11
1942,838,2025-08-18 23:52:10,NEW,2061.08
1943,851,2025-08-18 23:47:10,SHIPPED,3442.59
1944,943,2025-08-18 23:49:29,NEW,738.24
1945,588,2025-08-18 23:53:06,DELIVERED,5603.02
1946,406,2025-08-18 23:47:07,SHIPPED,3431.29
1947,680,2025-08-18 23:48:54,CANCELLED,4405.7
1948,829,2025-08-18 23:47:42,SHIPPED,3896.18
1949,882,2025-08-18 23:59:31,NEW,373.22
1950,267,2025-08-18 23:44:21,NEW,3993.7
1951,129,2025-08-18 23:53:38,DELIVERED,696.04
1952,662,2025-08-18 23:49:24,CANCELLED,2482.0
1953,495,2025-08-18 23:49:00,CANCELLED,173.46
1954,320,2025-08-18 23:47:28,CANCELLED,1351.62
1955,856,2025-08-18 23:48:43,DELIVERED,1660.6
1956,604,2025-08-19 00:01:03,CANCELLED,692.01
1957,449,2025-08-18 23:49:57,DELIVERED,2415.54
